Freq.,V(out5)
1.05937672347652e+006,3.13519350654987e+000,1.25171236120410e+000
1.06011128201473e+006,3.13068537032456e+000,1.24766741881292e+000
1.06084634988662e+006,3.12618043113376e+000,1.24363488348943e+000
1.06158192744536e+006,3.12167870578144e+000,1.23961472526931e+000
1.06231801504435e+006,3.11718021095533e+000,1.23560691421636e+000
1.06305461303725e+006,3.11268496323033e+000,1.23161142042363e+000
1.06379172177797e+006,3.10819297906581e+000,1.22762821401279e+000
1.06452934162065e+006,3.10370427480644e+000,1.22365726513409e+000
1.06526747291968e+006,3.09921886668381e+000,1.21969854396753e+000
1.06600611602970e+006,3.09473677081578e+000,1.21575202072238e+000
1.06674527130559e+006,3.09025800321011e+000,1.21181766563927e+000
1.06748493910248e+006,3.08578257975915e+000,1.20789544898742e+000
1.06822511977574e+006,3.08131051624508e+000,1.20398534106733e+000
1.06896581368101e+006,3.07684182833838e+000,1.20008731221006e+000
1.06970702117414e+006,3.07237653159759e+000,1.19620133277724e+000
1.07044874261126e+006,3.06791464147091e+000,1.19232737316194e+000
1.07119097834872e+006,3.06345617329768e+000,1.18846540378908e+000
1.07193372874314e+006,3.05900114230655e+000,1.18461539511513e+000
1.07267699415137e+006,3.05454956361630e+000,1.18077731762807e+000
1.07342077493051e+006,3.05010145223636e+000,1.17695114184798e+000
1.07416507143792e+006,3.04565682306939e+000,1.17313683832819e+000
1.07490988403120e+006,3.04121569090884e+000,1.16933437765414e+000
1.07565521306819e+006,3.03677807043936e+000,1.16554373044379e+000
1.07640105890699e+006,3.03234397624153e+000,1.16176486734953e+000
1.07714742190595e+006,3.02791342278504e+000,1.15799775905543e+000
1.07789430242365e+006,3.02348642443638e+000,1.15424237628057e+000
1.07864170081893e+006,3.01906299545392e+000,1.15049868977697e+000
1.07938961745090e+006,3.01464314999161e+000,1.14676667033116e+000
1.08013805267888e+006,3.01022690209760e+000,1.14304628876360e+000
1.08088700686246e+006,3.00581426571318e+000,1.13933751592852e+000
1.08163648036149e+006,3.00140525467972e+000,1.13564032271682e+000
1.08238647353604e+006,2.99699988273149e+000,1.13195468005282e+000
1.08313698674646e+006,2.99259816349925e+000,1.12828055889594e+000
1.08388802035332e+006,2.98820011051087e+000,1.12461793024125e+000
1.08463957471748e+006,2.98380573719077e+000,1.12096676511895e+000
1.08539165020001e+006,2.97941505686450e+000,1.11732703459666e+000
1.08614424716225e+006,2.97502808275080e+000,1.11369870977562e+000
1.08689736596578e+006,2.97064482796927e+000,1.11008176179433e+000
1.08765100697245e+006,2.96626530553776e+000,1.10647616182749e+000
1.08840517054435e+006,2.96188952837315e+000,1.10288188108603e+000
1.08915985704382e+006,2.95751750929475e+000,1.09929889081934e+000
1.08991506683344e+006,2.95314926101625e+000,1.09572716231056e+000
1.09067080027606e+006,2.94878479615548e+000,1.09216666688207e+000
1.09142705773477e+006,2.94442412723303e+000,1.08861737589430e+000
1.09218383957293e+006,2.94006726666549e+000,1.08507926074269e+000
1.09294114615412e+006,2.93571422677484e+000,1.08155229286227e+000
1.09369897784220e+006,2.93136501978410e+000,1.07803644372520e+000
1.09445733500127e+006,2.92701965781913e+000,1.07453168484212e+000
1.09521621799569e+006,2.92267815290647e+000,1.07103798776086e+000
1.09597562719007e+006,2.91834051697910e+000,1.06755532406898e+000
1.09673556294925e+006,2.91400676187200e+000,1.06408366539208e+000
1.09749602563837e+006,2.90967689932370e+000,1.06062298339394e+000
1.09825701562278e+006,2.90535094097587e+000,1.05717324977712e+000
1.09901853326810e+006,2.90102889837935e+000,1.05373443628487e+000
1.09978057894022e+006,2.89671078298537e+000,1.05030651469781e+000
1.10054315300524e+006,2.89239660615481e+000,1.04688945683756e+000
1.10130625582957e+006,2.88808637914907e+000,1.04348323456294e+000
1.10206988777982e+006,2.88378011314152e+000,1.04008781977522e+000
1.10283404922289e+006,2.87947781921151e+000,1.03670318441485e+000
1.10359874052593e+006,2.87517950834054e+000,1.03332930046038e+000
1.10436396205633e+006,2.87088519142257e+000,1.02996613993265e+000
1.10512971418175e+006,2.86659487925885e+000,1.02661367489270e+000
1.10589599727009e+006,2.86230858255629e+000,1.02327187744064e+000
1.10666281168951e+006,2.85802631193252e+000,1.01994071971845e+000
1.10743015780844e+006,2.85374807791497e+000,1.01662017390911e+000
1.10819803599555e+006,2.84947389093725e+000,1.01331021223511e+000
1.10896644661977e+006,2.84520376134569e+000,1.01001080696127e+000
1.10973539005028e+006,2.84093769939586e+000,1.00672193039330e+000
1.11050486665652e+006,2.83667571525519e+000,1.00344355487874e+000
1.11127487680819e+006,2.83241781899930e+000,1.00017565280563e+000
1.11204542087525e+006,2.82816402061572e+000,9.96918196603651e-001
1.11281649922791e+006,2.82391433000796e+000,9.93671158746333e-001
1.11358811223663e+006,2.81966875698333e+000,9.90434511745375e-001
1.11436026027213e+006,2.81542731127011e+000,9.87208228158325e-001
1.11513294370540e+006,2.81119000250503e+000,9.83992280582888e-001
1.11590616290768e+006,2.80695684023737e+000,9.80786641658944e-001
1.11667991825045e+006,2.80272783393197e+000,9.77591284069581e-001
1.11745421010548e+006,2.79850299296831e+000,9.74406180540574e-001
1.11822903884478e+006,2.79428232663694e+000,9.71231303839271e-001
1.11900440484061e+006,2.79006584414528e+000,9.68066626776576e-001
1.11978030846550e+006,2.78585355461571e+000,9.64912122206250e-001
1.12055675009223e+006,2.78164546708646e+000,9.61767763025339e-001
1.12133373009386e+006,2.77744159050995e+000,9.58633522173326e-001
1.12211124884367e+006,2.77324193375438e+000,9.55509372632794e-001
1.12288930671524e+006,2.76904650560886e+000,9.52395287431534e-001
1.12366790408238e+006,2.76485531477303e+000,9.49291239638195e-001
1.12444704131918e+006,2.76066836986919e+000,9.46197202367314e-001
1.12522671879997e+006,2.75648567943377e+000,9.43113148775501e-001
1.12600693689934e+006,2.75230725192410e+000,9.40039052064634e-001
1.12678769599217e+006,2.74813309571154e+000,9.36974885478535e-001
1.12756899645356e+006,2.74396321909128e+000,9.33920622307208e-001
1.12835083865889e+006,2.73979763027408e+000,9.30876235883485e-001
1.12913322298381e+006,2.73563633739080e+000,9.27841699584414e-001
1.12991614980421e+006,2.73147934849199e+000,9.24816986831577e-001
1.13069961949625e+006,2.72732667154921e+000,9.21802071091223e-001
1.13148363243636e+006,2.72317831445387e+000,9.18796925873864e-001
1.13226818900120e+006,2.71903428501874e+000,9.15801524734875e-001
1.13305328956774e+006,2.71489459097807e+000,9.12815841274406e-001
1.13383893451316e+006,2.71075923998443e+000,9.09839849136054e-001
1.13462512421494e+006,2.70662823961580e+000,9.06873522009758e-001
1.13541185905080e+006,2.70250159737338e+000,9.03916833630843e-001
1.13619913939873e+006,2.69837932067570e+000,9.00969757777493e-001
1.13698696563698e+006,2.69426141686918e+000,8.98032268275159e-001
1.13777533814407e+006,2.69014789322199e+000,8.95104338993634e-001
1.13856425729877e+006,2.68603875692539e+000,8.92185943848046e-001
1.13935372348013e+006,2.68193401509572e+000,8.89277056799255e-001
1.14014373706743e+006,2.67783367477218e+000,8.86377651852953e-001
1.14093429844026e+006,2.67373774291971e+000,8.83487703060921e-001
1.14172540797842e+006,2.66964622642746e+000,8.80607184520066e-001
1.14251706606203e+006,2.66555913211201e+000,8.77736070373925e-001
1.14330927307142e+006,2.66147646671122e+000,8.74874334809999e-001
1.14410202938722e+006,2.65739823689556e+000,8.72021952064404e-001
1.14489533539031e+006,2.65332444925453e+000,8.69178896415897e-001
1.14568919146183e+006,2.64925511031059e+000,8.66345142192113e-001
1.14648359798321e+006,2.64519022651065e+000,8.63520663765327e-001
1.14727855533610e+006,2.64112980422758e+000,8.60705435553606e-001
1.14807406390246e+006,2.63707384976388e+000,8.57899432021948e-001
1.14887012406449e+006,2.63302236935014e+000,8.55102627681365e-001
1.14966673620465e+006,2.62897536914568e+000,8.52314997089575e-001
1.15046390070568e+006,2.62493285523624e+000,8.49536514849727e-001
1.15126161795058e+006,2.62089483363904e+000,8.46767155612262e-001
1.15205988832261e+006,2.61686131029914e+000,8.44006894073397e-001
1.15285871220532e+006,2.61283229109403e+000,8.41255704977321e-001
1.15365808998249e+006,2.60880778182710e+000,8.38513563112895e-001
1.15445802203819e+006,2.60478778823444e+000,8.35780443316603e-001
1.15525850875675e+006,2.60077231598469e+000,8.33056320472461e-001
1.15605955052276e+006,2.59676137067459e+000,8.30341169510035e-001
1.15686114772109e+006,2.59275495783082e+000,8.27634965405181e-001
1.15766330073686e+006,2.58875308291769e+000,8.24937683182995e-001
1.15846600995548e+006,2.58475575132653e+000,8.22249297913483e-001
1.15926927576261e+006,2.58076296838251e+000,8.19569784714203e-001
1.16007309854418e+006,2.57677473934370e+000,8.16899118749920e-001
1.16087747868639e+006,2.57279106940070e+000,8.14237275232243e-001
1.16168241657570e+006,2.56881196367766e+000,8.11584229419962e-001
1.16248791259886e+006,2.56483742723214e+000,8.08939956618969e-001
1.16329396714285e+006,2.56086746505625e+000,8.06304432182615e-001
1.16410058059497e+006,2.55690208207551e+000,8.03677631511169e-001
1.16490775334274e+006,2.55294128315084e+000,8.01059530052426e-001
1.16571548577397e+006,2.54898507307673e+000,7.98450103301121e-001
1.16652377827674e+006,2.54503345658539e+000,7.95849326800225e-001
1.16733263123940e+006,2.54108643834156e+000,7.93257176138982e-001
1.16814204505056e+006,2.53714402294782e+000,7.90673626954871e-001
1.16895202009911e+006,2.53320621494233e+000,7.88098654932651e-001
1.16976255677421e+006,2.52927301879959e+000,7.85532235804375e-001
1.17057365546527e+006,2.52534443893024e+000,7.82974345349575e-001
1.17138531656200e+006,2.52142047968297e+000,7.80424959395724e-001
1.17219754045435e+006,2.51750114534432e+000,7.77884053817936e-001
1.17301032753257e+006,2.51358644013703e+000,7.75351604538541e-001
1.17382367818716e+006,2.50967636822306e+000,7.72827587527899e-001
1.17463759280890e+006,2.50577093370015e+000,7.70311978803110e-001
1.17545207178883e+006,2.50187014060931e+000,7.67804754430732e-001
1.17626711551827e+006,2.49797399292624e+000,7.65305890523605e-001
1.17708272438882e+006,2.49408249456832e+000,7.62815363243143e-001
1.17789889879233e+006,2.49019564939071e+000,7.60333148797790e-001
1.17871563912094e+006,2.48631346118930e+000,7.57859223444439e-001
1.17953294576705e+006,2.48243593369897e+000,7.55393563487154e-001
1.18035081912335e+006,2.47856307059688e+000,7.52936145278602e-001
1.18116925958277e+006,2.47469487550106e+000,7.50486945219452e-001
1.18198826753855e+006,2.47083135196825e+000,7.48045939757318e-001
1.18280784338418e+006,2.46697250349625e+000,7.45613105387678e-001
1.18362798751343e+006,2.46311833352817e+000,7.43188418655341e-001
1.18444870032033e+006,2.45926884544495e+000,7.40771856151506e-001
1.18526998219920e+006,2.45542404257253e+000,7.38363394516276e-001
1.18609183354463e+006,2.45158392817853e+000,7.35963010437698e-001
1.18691425475148e+006,2.44774850547106e+000,7.33570680650718e-001
1.18773724621488e+006,2.44391777760469e+000,7.31186381939660e-001
1.18856080833025e+006,2.44009174767479e+000,7.28810091135746e-001
1.18938494149326e+006,2.43627041872225e+000,7.26441785119171e-001
1.19020964609987e+006,2.43245379373075e+000,7.24081440817492e-001
1.19103492254632e+006,2.42864187562817e+000,7.21729035206472e-001
1.19186077122911e+006,2.42483466728634e+000,7.19384545309609e-001
1.19268719254502e+006,2.42103217152328e+000,7.17047948198951e-001
1.19351418689112e+006,2.41723439110057e+000,7.14719220994229e-001
1.19434175466472e+006,2.41344132872744e+000,7.12398340863738e-001
1.19516989626344e+006,2.40965298705469e+000,7.10085285022824e-001
1.19599861208516e+006,2.40586936868319e+000,7.07780030735914e-001
1.19682790252805e+006,2.40209047615779e+000,7.05482555315085e-001
1.19765776799053e+006,2.39831631196952e+000,7.03192836120174e-001
1.19848820887131e+006,2.39454687855759e+000,7.00910850559634e-001
1.19931922556939e+006,2.39078217830694e+000,6.98636576089647e-001
1.20015081848404e+006,2.38702221354975e+000,6.96369990214297e-001
1.20098298801478e+006,2.38326698656652e+000,6.94111070486001e-001
1.20181573456144e+006,2.37951649958488e+000,6.91859794505164e-001
1.20264905852412e+006,2.37577075478172e+000,6.89616139920420e-001
1.20348296030318e+006,2.37202975427957e+000,6.87380084427676e-001
1.20431744029929e+006,2.36829350015356e+000,6.85151605772129e-001
1.20515249891336e+006,2.36456199442429e+000,6.82930681745942e-001
1.20598813654660e+006,2.36083523906227e+000,6.80717290189473e-001
1.20682435360051e+006,2.35711323598981e+000,6.78511408991947e-001
1.20766115047683e+006,2.35339598707490e+000,6.76313016089178e-001
1.20849852757762e+006,2.34968349413881e+000,6.74122089466144e-001
1.20933648530519e+006,2.34597575895150e+000,6.71938607155411e-001
1.21017502406214e+006,2.34227278323301e+000,6.69762547237152e-001
1.21101414425135e+006,2.33857456865680e+000,6.67593887840529e-001
1.21185384627598e+006,2.33488111684358e+000,6.65432607141388e-001
1.21269413053947e+006,2.33119242936677e+000,6.63278683364064e-001
1.21353499744553e+006,2.32750850775367e+000,6.61132094781453e-001
1.21437644739816e+006,2.32382935347991e+000,6.58992819713353e-001
1.21521848080164e+006,2.32015496797459e+000,6.56860836527816e-001
1.21606109806053e+006,2.31648535262021e+000,6.54736123641195e-001
1.21690429957965e+006,2.31282050874947e+000,6.52618659516933e-001
1.21774808576414e+006,2.30916043765013e+000,6.50508422667076e-001
1.21859245701939e+006,2.30550514056200e+000,6.48405391651158e-001
1.21943741375109e+006,2.30185461867653e+000,6.46309545075848e-001
1.22028295636518e+006,2.29820887314307e+000,6.44220861597167e-001
1.22112908526793e+006,2.29456790506016e+000,6.42139319917368e-001
1.22197580086585e+006,2.29093171548454e+000,6.40064898787774e-001
1.22282310356574e+006,2.28730030542245e+000,6.37997577005917e-001
1.22367099377471e+006,2.28367367584000e+000,6.35937333418609e-001
1.22451947190012e+006,2.28005182765395e+000,6.33884146919157e-001
1.22536853834962e+006,2.27643476173922e+000,6.31837996449425e-001
1.22621819353115e+006,2.27282247892283e+000,6.29798860997959e-001
1.22706843785293e+006,2.26921497998991e+000,6.27766719601692e-001
1.22791927172347e+006,2.26561226567943e+000,6.25741551344423e-001
1.22877069555154e+006,2.26201433669091e+000,6.23723335359205e-001
1.22962270974623e+006,2.25842119367267e+000,6.21712050823913e-001
1.23047531471687e+006,2.25483283723634e+000,6.19707676966353e-001
1.23132851087311e+006,2.25124926794624e+000,6.17710193060378e-001
1.23218229862487e+006,2.24767048632667e+000,6.15719578428278e-001
1.23303667838235e+006,2.24409649285556e+000,6.13735812438610e-001
1.23389165055604e+006,2.24052728797316e+000,6.11758874508818e-001
1.23474721555672e+006,2.23696287207161e+000,6.09788744101943e-001
1.23560337379544e+006,2.23340324550681e+000,6.07825400730118e-001
1.23646012568355e+006,2.22984840858901e+000,6.05868823951615e-001
1.23731747163268e+006,2.22629836158680e+000,6.03918993371899e-001
1.23817541205474e+006,2.22275310473040e+000,6.01975888644641e-001
1.23903394736194e+006,2.21921263820690e+000,6.00039489470119e-001
1.23989307796675e+006,2.21567696216318e+000,5.98109775595868e-001
1.24075280428195e+006,2.21214607670309e+000,5.96186726815942e-001
1.24161312672061e+006,2.20861998189454e+000,5.94270322972819e-001
1.24247404569605e+006,2.20509867776147e+000,5.92360543954878e-001
1.24333556162192e+006,2.20158216428974e+000,5.90457369698204e-001
1.24419767491213e+006,2.19807044142435e+000,5.88560780185338e-001
1.24506038598088e+006,2.19456350907238e+000,5.86670755446474e-001
1.24592369524268e+006,2.19106136709979e+000,5.84787275557978e-001
1.24678760311229e+006,2.18756401533451e+000,5.82910320643555e-001
1.24765211000479e+006,2.18407145356620e+000,5.81039870873911e-001
1.24851721633553e+006,2.18058368154465e+000,5.79175906466061e-001
1.24938292252015e+006,2.17710069898186e+000,5.77318407684088e-001
1.25024922897459e+006,2.17362250555095e+000,5.75467354838573e-001
1.25111613611506e+006,2.17014910089028e+000,5.73622728287702e-001
1.25198364435808e+006,2.16668048459511e+000,5.71784508434694e-001
1.25285175412043e+006,2.16321665622779e+000,5.69952675730815e-001
1.25372046581921e+006,2.15975761531196e+000,5.68127210673405e-001
1.25458977987179e+006,2.15630336133266e+000,5.66308093805887e-001
1.25545969669584e+006,2.15285389374066e+000,5.64495305718995e-001
1.25633021670930e+006,2.14940921194714e+000,5.62688827048915e-001
1.25720134033043e+006,2.14596931533139e+000,5.60888638479688e-001
1.25807306797775e+006,2.14253420323119e+000,5.59094720740026e-001
